Year,Code,Waste,WstOper,Value
2014,43,5,2,0
2014,43,5,3,0
2014,43,6,1,-1
2014,43,6,2,0
2014,43,6,3,0
2014,43,7,1,272676
2014,43,7,2,242451
2014,43,7,3,230301
2014,43,8,1,47145
2014,43,8,2,47145
2014,43,8,3,12008
2014,48,0,1,4845959
2014,48,0,2,2908106
2014,48,0,3,2683782
2014,48,1,1,1567972
2014,48,1,2,1197330
2014,48,1,3,1141765
2014,48,2,1,896948
2014,48,2,2,321199
2014,48,2,3,256089
2014,48,3,1,1108601
2014,48,3,2,614600
2014,48,3,3,538286
2014,48,4,1,244475
2014,48,4,2,129434
2014,48,4,3,129211
2014,48,5,1,-1
2014,48,5,2,0
2014,48,5,3,0
2014,48,6,1,-1
2014,48,6,2,0
2014,48,6,3,0
2014,48,7,1,1027963
2014,48,7,2,645543
2014,48,7,3,618431
2014,48,8,1,0
2014,48,8,2,0
2014,48,8,3,0
2014,351,0,1,1575304
2014,351,0,2,1009112
2014,351,0,3,960555
2014,351,1,1,712631
2014,351,1,2,510284
2014,351,1,3,492693
2014,351,2,1,359814
2014,351,2,2,174502
2014,351,2,3,143782
2014,351,3,1,51626
2014,351,3,2,68131
2014,351,3,3,67885
2014,351,4,1,87471
2014,351,4,2,51027
2014,351,4,3,51027
2014,351,5,1,-1
2014,351,5,2,0
2014,351,5,3,0
2014,351,6,1,-1
2014,351,6,2,0
2014,351,6,3,0
2014,351,7,1,363762
2014,351,7,2,205168
2014,351,7,3,205168
2014,351,8,1,0
2014,351,8,2,0
2014,351,8,3,0
2014,40,0,1,1244737
2014,40,0,2,702307
2014,40,0,3,681646
2014,40,1,1,388017
2014,40,1,2,325024
2014,40,1,3,323556
2014,40,2,1,336818
2014,40,2,2,155353
2014,40,2,3,149769
2014,40,3,1,289691
2014,40,3,2,90680
2014,40,3,3,77071
2014,40,4,1,65666
2014,40,4,2,42147
2014,40,4,3,42147
2014,40,5,1,-1
2014,40,5,2,0
2014,40,5,3,0
2014,40,6,1,-1
2014,40,6,2,0
2014,40,6,3,0
2014,40,7,1,164521
2014,40,7,2,89103
2014,40,7,3,89103
2014,40,8,1,24
2014,40,8,2,0
2014,40,8,3,0
2014,386,0,1,209704
2014,386,0,2,184800
2014,386,0,3,147621
2014,386,1,1,84730
2014,386,1,2,69513
2014,386,1,3,68107
2014,386,2,1,44214
2014,386,2,2,46575
2014,386,2,3,30664
2014,386,3,1,29400
2014,386,3,2,18995
2014,386,3,3,7614
2014,386,4,1,17032
2014,386,4,2,8644
2014,386,4,3,8644
2014,386,5,1,-1
2014,386,5,2,0
2014,386,5,3,0
2014,386,6,1,-1
2014,386,6,2,0
2014,386,6,3,0
2014,386,7,1,32478
2014,386,7,2,32242
2014,386,7,3,32242
2014,386,8,1,1850
2014,386,8,2,8831
2014,386,8,3,350
2014,421,0,1,463613
2014,421,0,2,315195
2014,421,0,3,303383
2014,421,1,1,191914
2014,421,1,2,154569
2014,421,1,3,153265
2014,421,2,1,97704
2014,421,2,2,59982
2014,421,2,3,54605
2014,421,3,1,64225
2014,421,3,2,28777
2014,421,3,3,23885
2014,421,4,1,23433
2014,421,4,2,16597
2014,421,4,3,16582
2014,421,5,1,-1
2014,421,5,2,0
2014,421,5,3,0
2014,421,6,1,-1
2014,421,6,2,0
2014,421,6,3,0
2014,421,7,1,79168
2014,421,7,2,53576
2014,421,7,3,53576
2014,421,8,1,7169
2014,421,8,2,1694
2014,421,8,3,1470
2014,358,0,1,731893
2014,358,0,2,719088
2014,358,0,3,419964
2014,358,1,1,253019
2014,358,1,2,305956
2014,358,1,3,255956
2014,358,2,1,116792
2014,358,2,2,79726
2014,358,2,3,28726
2014,358,3,1,232976
2014,358,3,2,227882
2014,358,3,3,29758
2014,358,4,1,52016
2014,358,4,2,42804
2014,358,4,3,42804
2014,358,5,1,-1
2014,358,5,2,0
2014,358,5,3,0
2014,358,6,1,-1
2014,358,6,2,0
2014,358,6,3,0
2014,358,7,1,77090
2014,358,7,2,62720
2014,358,7,3,62720
2014,358,8,1,-1
2014,358,8,2,0
2014,358,8,3,0
2014,46,0,1,1097884
2014,46,0,2,855638
2014,46,0,3,773852
2014,46,1,1,531391
2014,46,1,2,421454
2014,46,1,3,421454
2014,46,2,1,228390
2014,46,2,2,129792
2014,46,2,3,108380
2014,46,3,1,76701
2014,46,3,2,77461
2014,46,3,3,17087
2014,46,4,1,57006
2014,46,4,2,43635
2014,46,4,3,43635
2014,46,5,1,26415
2014,46,5,2,18330
2014,46,5,3,18330
2014,46,6,1,30591
2014,46,6,2,25305
2014,46,6,3,25305
2014,46,7,1,193502
2014,46,7,2,183296
2014,46,7,3,183296
2014,46,8,1,10894
2014,46,8,2,0
2014,46,8,3,0
2014,44,0,1,11436361
2014,44,0,2,7330684
2014,44,0,3,6765002
2014,44,1,1,4748900
2014,44,1,2,3809438
2014,44,1,3,3470029
2014,44,2,1,2220040
2014,44,2,2,1068462
2014,44,2,3,842189
2014,44,3,1,1309773
2014,44,3,2,411575
2014,44,3,3,411575
2014,44,4,1,735858
2014,44,4,2,428449
2014,44,4,3,428449
2014,44,5,1,177234
2014,44,5,2,72587
2014,44,5,3,72587
2014,44,6,1,558624
2014,44,6,2,355862
2014,44,6,3,355862
2014,44,7,1,2399235
2014,44,7,2,1612760
2014,44,7,3,1612760
2014,44,8,1,22555
2014,44,8,2,0
2014,44,8,3,0
2014,354,0,1,-1
2014,354,0,2,-1
2014,354,0,3,-1
2014,354,1,1,-1
2014,354,1,2,-1
2014,354,1,3,-1
2014,354,2,1,-1
2014,354,2,2,-1
2014,354,2,3,-1
2014,354,3,1,-1
2014,354,3,2,-1
2014,354,3,3,-1
2014,354,4,1,-1
2014,354,4,2,-1
2014,354,4,3,-1
2014,354,5,1,-1
2014,354,5,2,-1
2014,354,5,3,-1
2014,354,6,1,-1
2014,354,6,2,-1
2014,354,6,3,-1
2014,354,7,1,-1
2014,354,7,2,-1
2014,354,7,3,-1
2014,354,8,1,-1
2014,354,8,2,-1
2014,354,8,3,-1
2014,423,0,1,5779
2014,423,0,2,5272
2014,423,0,3,3002
2014,423,1,1,2251
2014,423,1,2,2251
2014,423,1,3,1715
2014,423,2,1,707
2014,423,2,2,707
2014,423,2,3,48
2014,423,3,1,646
2014,423,3,2,646
2014,423,3,3,0
2014,423,4,1,293
2014,423,4,2,293
2014,423,4,3,293
2014,423,5,1,212
2014,423,5,2,212
2014,423,5,3,212
2014,423,6,1,81
2014,423,6,2,81
2014,423,6,3,81
2014,423,7,1,1453
2014,423,7,2,946
2014,423,7,3,946
2014,423,8,1,429
2014,423,8,2,429
2014,423,8,3,0
2014,47,0,1,763024
2014,47,0,2,737717
2014,47,0,3,424861
2014,47,1,1,322588
2014,47,1,2,320392
2014,47,1,3,267328
2014,47,2,1,165185
2014,47,2,2,164999
2014,47,2,3,59695
2014,47,3,1,169629
2014,47,3,2,168220
2014,47,3,3,13825
2014,47,4,1,21268
2014,47,4,2,16648
2014,47,4,3,16555
2014,47,5,1,-1
2014,47,5,2,0
2014,47,5,3,0
2014,47,6,1,-1
2014,47,6,2,0
2014,47,6,3,0
2014,47,7,1,76800
2014,47,7,2,67458
2014,47,7,3,67458
2014,47,8,1,7554
2014,47,8,2,0
2014,47,8,3,0
2015,32,0,1,1751143
2015,32,0,2,1739161
2015,32,0,3,1427814
2015,32,1,1,680704
2015,32,1,2,678084
2015,32,1,3,617067
2015,32,2,1,339690
2015,32,2,2,333904
2015,32,2,3,144583
2015,32,3,1,195507
2015,32,3,2,195507
2015,32,3,3,146407
2015,32,4,1,118117
2015,32,4,2,115925
2015,32,4,3,115925
2015,32,5,1,-1
2015,32,5,2,0
2015,32,5,3,0
2015,32,6,1,-1
2015,32,6,2,0
2015,32,6,3,0
2015,32,7,1,403052
2015,32,7,2,403052
2015,32,7,3,403052
2015,32,8,1,14073
2015,32,8,2,12689
2015,32,8,3,780
2015,359,0,1,392547
2015,359,0,2,251723
2015,359,0,3,251723
2015,359,1,1,135642
2015,359,1,2,106786
2015,359,1,3,106786
2015,359,2,1,99532
2015,359,2,2,60537
2015,359,2,3,60537
2015,359,3,1,45612
2015,359,3,2,14923
2015,359,3,3,14923
2015,359,4,1,25147
2015,359,4,2,17413
2015,359,4,3,17413
2015,359,5,1,-1
2015,359,5,2,0
2015,359,5,3,0
2015,359,6,1,-1
2015,359,6,2,0
2015,359,6,3,0
2015,359,7,1,82017
2015,359,7,2,51606
2015,359,7,3,51606
2015,359,8,1,4597
2015,359,8,2,459
2015,359,8,3,459
2015,420,0,1,1087761
2015,420,0,2,864445
2015,420,0,3,807789
2015,420,1,1,430751
2015,420,1,2,406890
2015,420,1,3,388176
2015,420,2,1,247328
2015,420,2,2,184681
2015,420,2,3,152622
2015,420,3,1,126418
2015,420,3,2,92298
2015,420,3,3,86791
2015,420,4,1,56485
2015,420,4,2,33085
2015,420,4,3,33085
2015,420,5,1,11751
2015,420,5,2,2844
2015,420,5,3,2844
2015,420,6,1,44734
2015,420,6,2,30241
2015,420,6,3,30241
2015,420,7,1,196698
2015,420,7,2,142859
2015,420,7,3,142859
2015,420,8,1,30081
2015,420,8,2,4632
2015,420,8,3,4256
2015,45,0,1,882445
2015,45,0,2,829731
2015,45,0,3,652394
2015,45,1,1,377315
2015,45,1,2,377136
2015,45,1,3,359462
2015,45,2,1,197030
2015,45,2,2,192921
2015,45,2,3,60065
2015,45,3,1,106763
2015,45,3,2,100990
2015,45,3,3,80990
2015,45,4,1,34172
2015,45,4,2,24573
2015,45,4,3,24573
2015,45,5,1,-1
2015,45,5,2,0
2015,45,5,3,0
2015,45,6,1,-1
2015,45,6,2,0
2015,45,6,3,0
2015,45,7,1,160147
2015,45,7,2,127304
2015,45,7,3,127304
2015,45,8,1,7018
2015,45,8,2,6807
2015,45,8,3,0
2015,49,0,1,18153100
2015,49,0,2,17647235
2015,49,0,3,12587475
2015,49,1,1,8331200
2015,49,1,2,8309283
2015,49,1,3,7138999
2015,49,2,1,3052200
2015,49,2,2,3046488
2015,49,2,3,1489981
2015,49,3,1,3105400
2015,49,3,2,3101281
2015,49,3,3,800000
2015,49,4,1,947200
2015,49,4,2,876875
2015,49,4,3,866468
2015,49,5,1,109700
2015,49,5,2,106381
2015,49,5,3,95974
2015,49,6,1,837500
2015,49,6,2,770494
2015,49,6,3,770494
2015,49,7,1,2690200
2015,49,7,2,2292027
2015,49,7,3,2292027
2015,49,8,1,26900
2015,49,8,2,21281
2015,49,8,3,0
2015,372,0,1,226430
2015,372,0,2,181374
2015,372,0,3,133593
2015,372,1,1,81186
2015,372,1,2,74176
2015,372,1,3,61976
2015,372,2,1,61125
2015,372,2,2,46681
2015,372,2,3,17006
2015,372,3,1,22057
2015,372,3,2,20494
2015,372,3,3,14588
2015,372,4,1,23335
2015,372,4,2,15972
2015,372,4,3,15972
2015,372,5,1,-1
2015,372,5,2,0
2015,372,5,3,0
2015,372,6,1,-1
2015,372,6,2,0
2015,372,6,3,0
2015,372,7,1,38727
2015,372,7,2,24051
2015,372,7,3,24051
2015,372,8,1,0
2015,372,8,2,0
2015,372,8,3,0
2015,353,0,1,983384
2015,353,0,2,898694
2015,353,0,3,664119
2015,353,1,1,405677
2015,353,1,2,402802
2015,353,1,3,323256
2015,353,2,1,282148
2015,353,2,2,237352
2015,353,2,3,95890
2015,353,3,1,82036
2015,353,3,2,80605
2015,353,3,3,70067
2015,353,4,1,65861
2015,353,4,2,50971
2015,353,4,3,49113
2015,353,5,1,-1
2015,353,5,2,0
2015,353,5,3,0
2015,353,6,1,-1
2015,353,6,2,0
2015,353,6,3,0
2015,353,7,1,143598
2015,353,7,2,126713
2015,353,7,3,125772
2015,353,8,1,4064
2015,353,8,2,251
2015,353,8,3,21
2015,30,0,1,742000
2015,30,0,2,450150
2015,30,0,3,447420
2015,30,1,1,326100
2015,30,1,2,292660
2015,30,1,3,292210
2015,30,2,1,183800
2015,30,2,2,68150
2015,30,2,3,67700
2015,30,3,1,50200
2015,30,3,2,12860
2015,30,3,3,11030
2015,30,4,1,87800
2015,30,4,2,50400
2015,30,4,3,50400
2015,30,5,1,20900
2015,30,5,2,7300
2015,30,5,3,7300
2015,30,6,1,66900
2015,30,6,2,43100
2015,30,6,3,43100
2015,30,7,1,88800
2015,30,7,2,26080
2015,30,7,3,26080
2015,30,8,1,5300
2015,30,8,2,0
2015,30,8,3,0
2015,34,0,1,7154014
2015,34,0,2,5192332
2015,34,0,3,4885192
2015,34,1,1,3550000
2015,34,1,2,2754966
2015,34,1,3,2731486
2015,34,2,1,1474731
2015,34,2,2,901043
2015,34,2,3,649343
2015,34,3,1,298047
2015,34,3,2,226590
2015,34,3,3,195136
2015,34,4,1,393620
2015,34,4,2,314522
2015,34,4,3,314522
2015,34,5,1,-1
2015,34,5,2,0
2015,34,5,3,0
2015,34,6,1,-1
2015,34,6,2,0
2015,34,6,3,0
2015,34,7,1,1425669
2015,34,7,2,994705
2015,34,7,3,994705
2015,34,8,1,11947
2015,34,8,2,506
2015,34,8,3,0
2015,33,0,1,12468755
2015,33,0,2,9417535
2015,33,0,3,8170362
2015,33,1,1,4855079
2015,33,1,2,4668018
2015,33,1,3,4467851
2015,33,2,1,2133626
2015,33,2,2,1372072
2015,33,2,3,543152
2015,33,3,1,2197436
2015,33,3,2,907975
2015,33,3,3,694761
2015,33,4,1,561338
2015,33,4,2,438381
2015,33,4,3,433509
2015,33,5,1,55495
2015,33,5,2,35007
2015,33,5,3,30135
2015,33,6,1,505843
2015,33,6,2,403374
2015,33,6,3,403374
2015,33,7,1,2716290
2015,33,7,2,2031089
2015,33,7,3,2031089
2015,33,8,1,4986
2015,33,8,2,0
2015,33,8,3,0
2015,385,0,1,215534
2015,385,0,2,129554
2015,385,0,3,129554
2015,385,1,1,76663
2015,385,1,2,68510
2015,385,1,3,68510
2015,385,2,1,51959
2015,385,2,2,24072
2015,385,2,3,24072
2015,385,3,1,22563
2015,385,3,2,690
2015,385,3,3,690
2015,385,4,1,10866
2015,385,4,2,1515
2015,385,4,3,1515
2015,385,5,1,3909
2015,385,5,2,0
2015,385,5,3,0
2015,385,6,1,6957
2015,385,6,2,0
2015,385,6,3,0
2015,385,7,1,53335
2015,385,7,2,34767
2015,385,7,3,34767
2015,385,8,1,148
2015,385,8,2,0
2015,385,8,3,0
2015,39,0,1,12317475
2015,39,0,2,9595450
2015,39,0,3,8224820
2015,39,1,1,4584651
2015,39,1,2,4067405
2015,39,1,3,3653059
2015,39,2,1,2128496
2015,39,2,2,1746091
2015,39,2,3,875827
2015,39,3,1,2721143
2015,39,3,2,1723142
2015,39,3,3,1640822
2015,39,4,1,540340
2015,39,4,2,397887
2015,39,4,3,394187
2015,39,5,1,66500
2015,39,5,2,50200
2015,39,5,3,46500
2015,39,6,1,473840
2015,39,6,2,347687
2015,39,6,3,347687
2015,39,7,1,2342845
2015,39,7,2,1660925
2015,39,7,3,1660925
2015,39,8,1,0
2015,39,8,2,0
2015,39,8,3,0
2015,357,0,1,72873
2015,357,0,2,43670
2015,357,0,3,43571
2015,357,1,1,23103
2015,357,1,2,22326
2015,357,1,3,22325
2015,357,2,1,16099
2015,357,2,2,10269
2015,357,2,3,10255
2015,357,3,1,6152
2015,357,3,2,647
2015,357,3,3,569
2015,357,4,1,6132
2015,357,4,2,4434
2015,357,4,3,4434
2015,357,5,1,2583
2015,357,5,2,231
2015,357,5,3,231
2015,357,6,1,3549
2015,357,6,2,4203
2015,357,6,3,4203
2015,357,7,1,17937
2015,357,7,2,5950
2015,357,7,3,5950
2015,357,8,1,3450
2015,357,8,2,44
2015,357,8,3,38
2015,371,0,1,233356
2015,371,0,2,144955
2015,371,0,3,125722
2015,371,1,1,66503
2015,371,1,2,52481
2015,371,1,3,51548
2015,371,2,1,41362
2015,371,2,2,16208
2015,371,2,3,14585
2015,371,3,1,59935
2015,371,3,2,37281
2015,371,3,3,21010
2015,371,4,1,11277
2015,371,4,2,5774
2015,371,4,3,5756
2015,371,5,1,-1
2015,371,5,2,0
2015,371,5,3,0
2015,371,6,1,-1
2015,371,6,2,0
2015,371,6,3,0
2015,371,7,1,54279
2015,371,7,2,33211
2015,371,7,3,32823
2015,371,8,1,0
2015,371,8,2,0
2015,371,8,3,0
2015,370,0,1,351333
2015,370,0,2,211506
2015,370,0,3,210115
2015,370,1,1,98605
2015,370,1,2,85952
2015,370,1,3,85952
2015,370,2,1,65495
2015,370,2,2,35902
2015,370,2,3,35902
2015,370,3,1,101577
2015,370,3,2,26632
2015,370,3,3,25241
2015,370,4,1,16305
2015,370,4,2,12208
2015,370,4,3,12208
2015,370,5,1,-1
2015,370,5,2,0
2015,370,5,3,0
2015,370,6,1,-1
2015,370,6,2,0
2015,370,6,3,0
2015,370,7,1,67573
2015,370,7,2,50208
2015,370,7,3,50208
2015,370,8,1,1778
2015,370,8,2,604
2015,370,8,3,604
2015,352,0,1,120716
2015,352,0,2,114353
2015,352,0,3,73028
2015,352,1,1,32235
2015,352,1,2,31033
2015,352,1,3,24064
2015,352,2,1,29537
2015,352,2,2,27157
2015,352,2,3,9598
2015,352,3,1,16419
2015,352,3,2,16360
2015,352,3,3,5863
2015,352,4,1,6407
2015,352,4,2,5809
2015,352,4,3,5809
2015,352,5,1,-1
2015,352,5,2,0
2015,352,5,3,0
2015,352,6,1,-1
2015,352,6,2,0
2015,352,6,3,0
2015,352,7,1,28839
2015,352,7,2,27694
2015,352,7,3,27694
2015,352,8,1,7279
2015,352,8,2,6300
2015,352,8,3,0
2015,36,0,1,1158370
2015,36,0,2,672546
2015,36,0,3,579782
2015,36,1,1,442424
2015,36,1,2,381427
2015,36,1,3,335530
2015,36,2,1,299790
2015,36,2,2,125769
2015,36,2,3,81993
2015,36,3,1,222425
2015,36,3,2,47387
2015,36,3,3,44296
2015,36,4,1,73109
2015,36,4,2,58253
2015,36,4,3,58253
2015,36,5,1,-1
2015,36,5,2,0
2015,36,5,3,0
2015,36,6,1,-1
2015,36,6,2,0
2015,36,6,3,0
2015,36,7,1,118231
2015,36,7,2,59710
2015,36,7,3,59710
2015,36,8,1,2391
2015,36,8,2,0
2015,36,8,3,0
2015,356,0,1,62592
2015,356,0,2,23308
2015,356,0,3,23247
2015,356,1,1,28588
2015,356,1,2,16148
2015,356,1,3,16116
2015,356,2,1,12475
2015,356,2,2,3593
2015,356,2,3,3564
2015,356,3,1,4934
2015,356,3,2,169
2015,356,3,3,169
2015,356,4,1,4182
2015,356,4,2,1051
2015,356,4,3,1051
2015,356,5,1,-1
2015,356,5,2,0
2015,356,5,3,0
2015,356,6,1,-1
2015,356,6,2,0
2015,356,6,3,0
2015,356,7,1,11550
2015,356,7,2,2347
2015,356,7,3,2347
2015,356,8,1,863
2015,356,8,2,0
2015,356,8,3,0
2015,31,0,1,3083000
2015,31,0,2,2927850
2015,31,0,3,2210000
2015,31,1,1,1223000
2015,31,1,2,1210470
2015,31,1,3,1044000
2015,31,2,1,492000
2015,31,2,2,476810
2015,31,2,3,245000
2015,31,3,1,651000
2015,31,3,2,633570
2015,31,3,3,314000
2015,31,4,1,203000
2015,31,4,2,192000
2015,31,4,3,192000
2015,31,5,1,-1
2015,31,5,2,0
2015,31,5,3,0
2015,31,6,1,-1
2015,31,6,2,0
2015,31,6,3,0
2015,31,7,1,502000
2015,31,7,2,415000
2015,31,7,3,415000
2015,31,8,1,12000
2015,31,8,2,0
2015,31,8,3,0
2015,43,0,1,1311246
2015,43,0,2,1262568
2015,43,0,3,880223
2015,43,1,1,553267
2015,43,1,2,540746
2015,43,1,3,469522
2015,43,2,1,294888
2015,43,2,2,294888
2015,43,2,3,99015
2015,43,3,1,89352
2015,43,3,2,89352
2015,43,3,3,16202
2015,43,4,1,56840
2015,43,4,2,49560
2015,43,4,3,49560
2015,43,5,1,-1
2015,43,5,2,0
2015,43,5,3,0
2015,43,6,1,-1
2015,43,6,2,0
2015,43,6,3,0
2015,43,7,1,274485
2015,43,7,2,245608
2015,43,7,3,234939
2015,43,8,1,42414
2015,43,8,2,42414
2015,43,8,3,10985
2015,48,0,1,5084229
2015,48,0,2,3094279
2015,48,0,3,2929038
2015,48,1,1,1594968
2015,48,1,2,1281620
2015,48,1,3,1237358
2015,48,2,1,935755
2015,48,2,2,371458
2015,48,2,3,295294
2015,48,3,1,1164328
2015,48,3,2,633163
2015,48,3,3,588481
2015,48,4,1,283481
2015,48,4,2,175821
2015,48,4,3,175693
2015,48,5,1,-1
2015,48,5,2,0
2015,48,5,3,0
2015,48,6,1,-1
2015,48,6,2,0
2015,48,6,3,0
2015,48,7,1,1105697
2015,48,7,2,632217
2015,48,7,3,632212
2015,48,8,1,0
2015,48,8,2,0
2015,48,8,3,0
2015,351,0,1,1585354
2015,351,0,2,954429
2015,351,0,3,905833
2015,351,1,1,699979
2015,351,1,2,452900
2015,351,1,3,435271
2015,351,2,1,369751
2015,351,2,2,189684
2015,351,2,3,158953
2015,351,3,1,62629
2015,351,3,2,54440
2015,351,3,3,54204
2015,351,4,1,88630
2015,351,4,2,56376
2015,351,4,3,56376
2015,351,5,1,-1
2015,351,5,2,0
2015,351,5,3,0
2015,351,6,1,-1
2015,351,6,2,0
2015,351,6,3,0
2015,351,7,1,364365
2015,351,7,2,201029
2015,351,7,3,201029
2015,351,8,1,0
2015,351,8,2,0
2015,351,8,3,0
2015,40,0,1,1396561
2015,40,0,2,794696
2015,40,0,3,780776
2015,40,1,1,441764
2015,40,1,2,395861
2015,40,1,3,394300
2015,40,2,1,359036
2015,40,2,2,170596
2015,40,2,3,167554
2015,40,3,1,334573
2015,40,3,2,105520
2015,40,3,3,96203
2015,40,4,1,66830
2015,40,4,2,42845
2015,40,4,3,42845
2015,40,5,1,-1
2015,40,5,2,0
2015,40,5,3,0
2015,40,6,1,-1
2015,40,6,2,0
2015,40,6,3,0
2015,40,7,1,194347
2015,40,7,2,79874
2015,40,7,3,79874
2015,40,8,1,11
2015,40,8,2,0
2015,40,8,3,0
2015,386,0,1,216160
2015,386,0,2,167347
2015,386,0,3,144896
2015,386,1,1,88495
2015,386,1,2,70106
2015,386,1,3,66906
2015,386,2,1,45090
2015,386,2,2,35744
2015,386,2,3,28600
2015,386,3,1,29766
2015,386,3,2,17699
2015,386,3,3,5732
2015,386,4,1,16814
2015,386,4,2,10565
2015,386,4,3,10565
2015,386,5,1,-1
2015,386,5,2,0
2015,386,5,3,0
2015,386,6,1,-1
2015,386,6,2,0
2015,386,6,3,0
2015,386,7,1,33596
2015,386,7,2,33076
2015,386,7,3,33076
2015,386,8,1,2399
2015,386,8,2,157
2015,386,8,3,17
2015,421,0,1,493237
2015,421,0,2,329151
2015,421,0,3,317218
2015,421,1,1,206616
2015,421,1,2,159659
2015,421,1,3,158641
2015,421,2,1,106417
2015,421,2,2,64933
2015,421,2,3,57861
2015,421,3,1,66574
2015,421,3,2,31731
2015,421,3,3,28046
2015,421,4,1,24522
2015,421,4,2,18036
2015,421,4,3,18022
2015,421,5,1,-1
2015,421,5,2,0
2015,421,5,3,0
2015,421,6,1,-1
2015,421,6,2,0
2015,421,6,3,0
2015,421,7,1,81157
2015,421,7,2,53704
2015,421,7,3,53704
2015,421,8,1,7951
2015,421,8,2,1088
2015,421,8,3,944
2015,358,0,1,713814
2015,358,0,2,729809
2015,358,0,3,434604
2015,358,1,1,250121
2015,358,1,2,329105
2015,358,1,3,279105
2015,358,2,1,116530
2015,358,2,2,103588
2015,358,2,3,27588
2015,358,3,1,222757
2015,358,3,2,189498
2015,358,3,3,27855
2015,358,4,1,48560
2015,358,4,2,40569
2015,358,4,3,40569
2015,358,5,1,-1
2015,358,5,2,0
2015,358,5,3,0
2015,358,6,1,-1
2015,358,6,2,0
2015,358,6,3,0
2015,358,7,1,75846
2015,358,7,2,67049
2015,358,7,3,59487
2015,358,8,1,-1
2015,358,8,2,0
2015,358,8,3,0
2015,46,0,1,1110672
2015,46,0,2,882590
2015,46,0,3,798010
2015,46,1,1,530667
2015,46,1,2,433813
2015,46,1,3,433813
2015,46,2,1,230943
2015,46,2,2,137143
2015,46,2,3,113263
2015,46,3,1,78004
2015,46,3,2,77469
2015,46,3,3,16769
2015,46,4,1,57765
2015,46,4,2,44863
2015,46,4,3,44863
2015,46,5,1,26823
2015,46,5,2,20646
2015,46,5,3,20646
2015,46,6,1,30942
2015,46,6,2,24217
2015,46,6,3,24217
2015,46,7,1,202296
2015,46,7,2,189302
2015,46,7,3,189302
2015,46,8,1,10997
2015,46,8,2,0
2015,46,8,3,0
2015,44,0,1,11476321
2015,44,0,2,7426523
2015,44,0,3,6950285
2015,44,1,1,4748900
2015,44,1,2,3953130
2015,44,1,3,3667387
2015,44,2,1,2260000
2015,44,2,2,1081636
2015,44,2,3,891141
2015,44,3,1,1309773
2015,44,3,2,374991
2015,44,3,3,374991
2015,44,4,1,735858
2015,44,4,2,439954
2015,44,4,3,439954
2015,44,5,1,177234
2015,44,5,2,76027
2015,44,5,3,76027
2015,44,6,1,558624
2015,44,6,2,363927
2015,44,6,3,363927
2015,44,7,1,2399235
2015,44,7,2,1576812
2015,44,7,3,1576812
2015,44,8,1,22555
2015,44,8,2,0
2015,44,8,3,0
2015,354,0,1,46532
2015,354,0,2,29683
2015,354,0,3,23529
2015,354,1,1,18263
2015,354,1,2,15315
2015,354,1,3,15315
2015,354,2,1,14806
2015,354,2,2,5550
2015,354,2,3,5511
2015,354,3,1,1923
2015,354,3,2,1223
2015,354,3,3,1171
2015,354,4,1,1966
2015,354,4,2,1502
2015,354,4,3,1502
2015,354,5,1,-1
2015,354,5,2,0
2015,354,5,3,0
2015,354,6,1,-1
2015,354,6,2,0
2015,354,6,3,0
2015,354,7,1,9574
2015,354,7,2,6093
2015,354,7,3,30
2015,354,8,1,0
2015,354,8,2,0
2015,354,8,3,0
2015,423,0,1,6480
2015,423,0,2,5977
2015,423,0,3,4283
2015,423,1,1,2960
2015,423,1,2,2960
2015,423,1,3,2429
2015,423,2,1,786
2015,423,2,2,786
2015,423,2,3,133
2015,423,3,1,85
2015,423,3,2,85
2015,423,3,3,0
2015,423,4,1,371
2015,423,4,2,371
2015,423,4,3,371
2015,423,5,1,291
2015,423,5,2,291
2015,423,5,3,291
2015,423,6,1,80
2015,423,6,2,80
2015,423,6,3,80
2015,423,7,1,1853
2015,423,7,2,1350
2015,423,7,3,1350
2015,423,8,1,425
2015,423,8,2,425
2015,423,8,3,0
2015,47,0,1,793992
2015,47,0,2,758281
2015,47,0,3,437744
2015,47,1,1,316435
2015,47,1,2,316066
2015,47,1,3,260077
2015,47,2,1,184132
2015,47,2,2,181507
2015,47,2,3,68350
2015,47,3,1,175294
2015,47,3,2,164751
2015,47,3,3,14679
2015,47,4,1,20893
2015,47,4,2,17159
2015,47,4,3,17081
2015,47,5,1,-1
2015,47,5,2,0
2015,47,5,3,0
2015,47,6,1,-1
2015,47,6,2,0
2015,47,6,3,0
2015,47,7,1,89377
2015,47,7,2,77557
2015,47,7,3,77557
2015,47,8,1,7861
2015,47,8,2,1241
2015,47,8,3,0
2016,32,0,1,1780492
2016,32,0,2,1776062
2016,32,0,3,1458418
2016,32,1,1,699682
2016,32,1,2,699682
2016,32,1,3,625401
2016,32,2,1,343161
2016,32,2,2,341401
2016,32,2,3,149034
2016,32,3,1,200542
2016,32,3,2,200542
2016,32,3,3,162168
2016,32,4,1,118434
2016,32,4,2,116438
2016,32,4,3,116438
2016,32,5,1,-1
2016,32,5,2,0
2016,32,5,3,0
2016,32,6,1,-1
2016,32,6,2,0
2016,32,6,3,0
2016,32,7,1,404939
2016,32,7,2,404939
2016,32,7,3,404939
2016,32,8,1,13734
2016,32,8,2,13060
2016,32,8,3,438
2016,359,0,1,421145
2016,359,0,2,268724
2016,359,0,3,268724
2016,359,1,1,148229
